type,osm_id,name,amenity,latitude,longitude
node,255337652,Descent of the Holy Ghost Church,place_of_worship,42.312164,-82.993166
node,353916243,Bethany School,school,42.4058705,-82.9488062
node,353922537,Couzens School,school,42.3440474,-83.0675475
node,353928629,River Rouge STEM Academy,school,42.2744829,-83.1310343
node,353928712,Duvall School,school,42.3003156,-83.250484
node,353928739,Dwyer School,school,42.3943872,-83.0744907
node,353931297,Finlay School,school,42.268094,-83.1835365
node,353939226,Highview School,school,42.3371422,-83.285413
node,353939299,Holbrook School,school,42.3872561,-83.0540406
node,353942172,Emmanuel Lutheran School,school,42.3062904,-83.2526895
node,353945557,Lafayette School,school,42.2572608,-83.1777028
node,353947753,Lindbergh School,school,42.3150886,-83.2698702
node,353949227,Madison School,school,42.273927,-83.265762
node,353960392,Palmer Institute,school,42.3617503,-83.0660396
node,353960504,Pasteur School,school,42.4377701,-83.1433896
node,353960906,Peace School,school,42.4000373,-82.9451947
node,353964736,Saint Cyril of Jerusalem School,school,42.261705,-83.2335385
node,353965088,Saint Barbaras School,school,42.3260383,-83.1753314
node,353965608,Saint Clement School,school,42.3261488,-83.1846482
node,353966257,Saint Henry School,school,42.261983,-83.1699247
node,353966483,Saint Ignatius School,school,42.401704,-82.9829746
node,353967186,Saint Anselm School,school,42.3297596,-83.2632623
node,353969149,Saint Mary School,school,42.2750222,-83.196706
node,353970182,Saint Paul Monastery,place_of_worship,42.384481,-83.2677073
node,353970554,Saint Philomena School,school,42.4041193,-82.918238
node,353971073,Saint Stephens School,school,42.2694828,-83.1913146
node,353971359,Salem School,school,42.375871,-83.0079754
node,353971925,Santa Maria School,school,42.3948072,-83.0732354
node,353979817,Thorne School,school,42.2747603,-83.2838182
node,353983646,Ann Visger Elementary School,school,42.2644788,-83.136339
node,353984311,William Ford Senior Activities Center,school,42.2580939,-83.2777068
node,353986361,Wilson School,school,42.3084361,-83.1238246
node,353987329,Yost School,school,42.4077481,-83.2836947
node,354012402,City of Hope Church,place_of_worship,42.4170208,-83.1474824
node,354012438,Clara B Ford School,school,42.3425639,-83.2430706
node,354013382,New Genesis Missionary Baptist Church,place_of_worship,42.4079018,-83.2832324
node,354013439,New Greater Faith Missionary Baptist Church,place_of_worship,42.41,-83.1336
node,354013556,Muhammad University of Islam,school,42.4113,-83.1121
node,354013571,Mount Zion New Covenant Baptist Church,place_of_worship,42.3741929,-83.0801315
node,354013591,New Saint Paul Tabernacle Church of God in Christ,place_of_worship,42.4022663,-83.2175537
node,354013597,Muhammad University of Islam,school,42.3991757,-83.1591503
node,354013606,New Mount Vernon Baptist Church,place_of_worship,42.4485765,-83.163533
node,354013729,Hill Memorial Church,place_of_worship,42.328,-83.186
node,354013797,Holy City of New Jerusalem Church,place_of_worship,42.387,-82.9498
node,354013912,Detroit School of Industrial Arts,school,42.4245,-82.9459
node,354013940,Chandler Park Academy-Philip,school,42.3733,-82.9419
node,354014118,Cross of Glory Evangelical Lutheran Church,place_of_worship,42.443,-82.9463
node,354014308,Dar-Al-Arqam School,school,42.3437,-83.2145
node,354014314,Cultural Center Early Learning Center,school,42.3446083,-83.059651
node,354014389,Muslim American Youth Academy,school,42.330594,-83.2290214
node,354014451,Church of Christ Holford,place_of_worship,42.2684,-83.1441
node,354014476,Chandler Park Academy-Greenfield,school,42.4337,-83.1989
node,354015017,Union Second Baptist Church,place_of_worship,42.2671,-83.1476
node,354015342,Victors' Center,school,42.3766,-82.9403
node,354019651,Waterfall Missionary Baptist Church,place_of_worship,42.2658,-83.1555
node,354019862,Word New Life Church,place_of_worship,42.4464,-83.1585
node,354019869,Word of Truth Church of God in Christ,place_of_worship,42.4491,-83.0307
node,354019880,Y Gladys Barsamian Preparatory Center,school,42.3723,-83.077
node,354020131,School-to-Work Academy,school,42.3440241,-83.1663563
node,354020254,Saint Thomas Aquinas Parish Center,place_of_worship,42.3301,-83.2352
node,354021008,Shiyloh Baptist Church,place_of_worship,42.3713,-83.2634541
node,354021096,Saint Timothy Lutheran School,school,42.4332,-83.239
node,354021136,Greater New Light Missionary Baptist Church,place_of_worship,42.3692366,-83.1061074
node,354021168,Greater Marion Chapel Missionary Baptist Church,place_of_worship,42.3904104,-83.1934487
node,354021331,Tawheed Center School,school,42.3432,-83.2225
node,354021338,Timbuktu Academy of Science and Technology,school,42.417,-83.0222
node,354021529,EBER Memorial Baptist Church,place_of_worship,42.3865,-83.2271
node,354021575,Eastside Nursery School,school,42.447481,-82.9702594
node,354021645,E T Clark Academy,school,42.4102,-83.1662
node,354021726,Far West Early Learning Center,school,42.385004,-83.270659
node,354021729,Exousia United Methodist Church,place_of_worship,42.4345,-82.9934
node,354021737,Far West Alternative Middle School,school,42.400873,-83.2613334
node,354021747,Family Place Head Start,school,42.3802,-83.0792
node,354021913,Saint Hilda's Episcopal Church,place_of_worship,42.2717,-83.1292
node,354021923,First Philippian Grace Church,place_of_worship,42.3636,-83.2826
node,354022316,Garden of Faith Missionary Baptist Church,place_of_worship,42.3907,-83.142
node,354022361,Giving Tree Montessori School,school,42.4036392,-82.9179465
node,354022443,God's Way Academy,school,42.3695,-83.069
node,354022464,Grace Christian Methodist Episcopal Church,place_of_worship,42.4177,-83.1099
node,354022477,Gordy Memorial Church of God in Christ,place_of_worship,42.2668,-83.1466
node,354022505,Gospel True Light Church of God in Christ,place_of_worship,42.3940088,-83.1034938
node,354022633,Blanche Kelso Bruce Academy,school,42.3927,-82.9829
node,354022641,Blackwell Christian Academy,school,42.4159,-83.2139
node,354022645,Here's Hope Christian School,school,42.4299,-83.2382
node,354022801,Haven of Rest Missionary Baptist Church,place_of_worship,42.4153,-82.9999
node,354022967,Guardian Lutheran School,school,42.3123,-83.2776
node,354022995,,place_of_worship,42.4427872,-83.0238779
node,354022999,Academy for Business and Technology Elementary School,school,42.3262425,-83.1749918
node,354023006,Horizon Alternative High School,school,42.4010979,-83.0567594
node,354023038,Academy of Excellence,school,42.4197,-83.0038
node,354023053,Academy of Michigan,school,42.4457,-83.2005
node,354023151,Benjamin E Mays Male Academy,school,42.3685,-83.0012
node,354023217,Faith Deliverance Baptist Church,place_of_worship,42.3693647,-83.128044
node,354023224,First Baptist Church of Ecorse,place_of_worship,42.2601,-83.151
node,354023277,Art 'n Dot Nursery and Kindergarten Place,school,42.4111,-83.17
node,354023473,Call Together Day Care Center,school,42.3555192,-83.0625201
node,354023491,Capuchin Mission Office,place_of_worship,42.3522587,-83.0150442
node,354023660,Carl T Rowan Community Elementary School,school,42.4174,-83.0222
node,354025347,Professional Development Academy,school,42.4191,-83.19
node,354025554,Saint Henry's Church,place_of_worship,42.2613,-83.1698
node,354025799,Rouge Free Will Baptist Church,place_of_worship,42.2749,-83.1283
node,354026778,Morang Street Mission,place_of_worship,42.4303,-82.9586
node,354026923,More Light Baptist Church,place_of_worship,42.2564,-83.1541
node,354026943,Morris Child Development Center,school,42.4229961,-83.1603041
node,354027618,Montessori Children's Center,school,42.2698,-83.1925
node,354027649,Michigan Institute for Construction Trades,school,42.3322808,-83.049247
node,354027856,Northwest Detroit Cooperative School,school,42.4139,-83.2482
node,354027872,People's Baptist Christian School,school,42.3550197,-83.0272073
node,354027896,Northern Annex,school,42.3819,-83.0816
node,354028151,Redford Presbyterian Church,place_of_worship,42.4145,-83.2592
node,354028155,Regional Mission Center,place_of_worship,42.4267,-83.0413
node,354028164,Our Lady of Guadalupe Middle School,school,42.3273,-83.1348
node,354028194,Order of the Cannons Regular of the Holy Cross,place_of_worship,42.4277453,-82.9817624
node,354028541,Jessie C Kennedy Institute,school,42.3311,-83.048
node,354028552,Joan Ann Bullock Academy,school,42.3658,-83.1929
node,354028831,Lycee' Internationale,school,42.422,-83.1746
node,354029007,Iris Becker Elementary School,school,42.3405,-83.1661
node,354029055,In Good Faith Missionary Baptist Church,place_of_worship,42.4054,-83.1505
node,354029058,M L Winans Academy of Performing Arts,school,42.4267,-83.0253
node,354029229,Marvin L Winans Academy of Performing Arts,school,42.4266,-83.0263
node,354029243,Mayflower Nursery Play Center,school,42.4241,-83.1442
node,367812921,Mercy Family Care - Chandler,clinic,42.391623,-82.968616
node,367813144,Grace Dialysis Center,doctors,42.4241,-83.1795
node,367813162,DMC Health Care Center - Detroit,doctors,42.4427785,-83.2634117
node,367813173,Bon Secours Internal Medicine,doctors,42.3797,-82.9423
node,367813180,Oakwood Healthcare Center - Dearborn Heights,doctors,42.3553633,-83.2840348
node,367813188,Northeast Physician Associates Health Center,doctors,42.4421999,-83.0202467
node,367813678,Henry Ford Village Medical Center,doctors,42.3269,-83.1931
node,461962122,Cherry Hill Presbyterian Church,place_of_worship,42.3129274,-83.2736378
node,1328043546,University Community Church,place_of_worship,42.3054336,-83.0626814
node,1656042859,Detroit Zen Center,place_of_worship,42.4025447,-83.0602455
node,2418338228,Planned Parenthood,clinic,42.350899,-83.0639479
node,2904499371,Health Walk In Clinic,doctors,42.3013603,-82.9921801
node,3237420386,Detroit Innovation Academy,school,42.3707618,-83.2184551
node,3337201585,Academy of Public Leadership,school,42.3608873,-83.2212134
node,3337201586,Detroit Institute of Technology,school,42.3597922,-83.2208509
node,3337201587,Medicine & Community Health Academy,school,42.3608458,-83.2219223
node,3353855619,Saint Scholastica Parish,place_of_worship,42.4185565,-83.2212305
node,3373636357,Ideal Islamic Center,place_of_worship,42.3933897,-83.057236
node,3382790350,,place_of_worship,42.4187102,-83.1384291
node,3834903395,Clínica Médica Familiar,clinic,42.3165725,-83.104348
node,4342156990,Imam Ali Islamic Center,place_of_worship,42.3434226,-83.2012869
node,4385861606,Wayne State University Harris Literacy Program,school,42.3093477,-83.1326819
node,4514402750,St. Michael's Church,place_of_worship,42.2985329,-83.0064461
node,4529991216,,place_of_worship,42.414771,-83.154713
node,5261160741,Lighthouse Community Church,place_of_worship,42.4031825,-83.1667829
node,5666925752,Kingdom Hall of Jehovah's Witnesses,place_of_worship,42.3073787,-82.9403874
node,5834573361,Fews Memorial Christian Church,place_of_worship,42.2663243,-83.1447382
node,5917176539,Henry Ford Medical Center - Harbortown,clinic,42.3416491,-83.0130429
node,5952681696,WSU Physician's Group,doctors,42.3528684,-83.0607798
node,5991148132,Cantrell Chapel,place_of_worship,42.3751245,-82.9869166
node,5996085375,Greater Eastside Healing Tabernacle Cogic,place_of_worship,42.3650582,-82.9835532
node,6003445252,Spreading Love Gospel Temple,place_of_worship,42.3641537,-82.9850336
node,6003445253,St. James,place_of_worship,42.364122,-82.9851301
node,6003445254,Pure Holiness Church,place_of_worship,42.3640903,-82.9852052
node,6202521453,Few Memorial Christian Methodist Episcopal Church,place_of_worship,42.2663367,-83.1447277
node,6226919424,Medicina Urbana,doctors,42.3172027,-83.1036403
node,6348645443,Healing Feet,clinic,42.2587829,-83.1685842
node,6588823750,Laser Duet,clinic,42.3439885,-83.1938934
node,6719809745,FYI Doctors,doctors,42.274173,-83.0073242
node,6720062921,South Windsor Women's Health,doctors,42.2563605,-83.0024767
node,6739122489,University Preparatory Academy Elementary School – Mark Murray Campus,school,42.3655972,-83.0726791
node,6744668486,Clara B. Ford Academy,school,42.3402474,-83.2438701
node,6744668487,Vista Meadows Academy,school,42.340788,-83.2436916
node,6744692043,Voyageur College Prep High School,school,42.3323267,-83.1185206
node,6772524162,,doctors,42.2923224,-83.0133005
node,6779363657,Covenant House Academy Southwest,school,42.3208429,-83.0853564
node,6779497684,Escuela Avancemos,school,42.3209133,-83.0762878
node,6790655295,Pathways Academy,school,42.3655558,-82.9701917
node,7022580441,,doctors,42.3078345,-82.9634757
node,7102198924,Detroit Medical Center,doctors,42.333279,-83.0456204
node,7626676722,Highland Park Medical Center,doctors,42.4100436,-83.1014165
node,8033576108,Zekelman School of Business & Information Technology - St. Clair College,school,42.3190501,-83.0402531
node,8265455075,Corewell Health Urgent Care,clinic,42.3030748,-83.2605927
node,8518842398,Greater Mount Everett Church of God in Christ,place_of_worship,42.4470828,-83.1192461
node,8587883628,DMC Metropolitan Health Center - Hamtramck,doctors,42.3933551,-83.0553583
node,8587883629,Max Care - Medical Group and Urgent Care,clinic,42.3931788,-83.0552564
node,8641781699,Premier MRI,clinic,42.2602097,-83.2088804
node,8641781701,OPM Doctors,clinic,42.2606147,-83.2101303
node,8747692568,DaVita Dialysis,clinic,42.4152315,-82.9354368
node,8848572261,Concentra Urgent Care,clinic,42.337463,-83.0214655
node,9060387401,Marie's Chiropractic Health,clinic,42.3864539,-83.2164487
node,9135726081,I Am My Brother's Keeper Ministries,place_of_worship,42.3427346,-83.0728074
node,9248688860,Lawrence B Rubin Dpm Pc,doctors,42.4032521,-83.2237784
node,9451783980,Corewell Health Breast Care Center - Dearborn,doctors,42.2932925,-83.2119635
node,9451783982,Corewell Health Pediatric - Dearborn,doctors,42.2931853,-83.2120494
node,9496324970,K. Surapeneni M.D. Internal Medicine,doctors,42.4474315,-83.1047076
node,9496324971,Bi-County Urgent Care,clinic,42.4475028,-83.1045414
node,9532132555,"Benjamin Maniaci, OD",doctors,42.3281948,-83.0395039
node,9537737676,Kawar Surgical Center,clinic,42.3349843,-83.1859241
node,9554321153,DaVita Dialysis,clinic,42.4384079,-83.1189549
node,9647600239,New Heart Ministries - Detroit,place_of_worship,42.4330957,-82.9785585
node,9647600283,,place_of_worship,42.4318166,-82.9802682
node,9664668113,Dearborn Heart & Vascula Associates,doctors,42.3180285,-83.190999
node,9700952636,Hamtramck Medical Urgent Care,clinic,42.3996646,-83.0505778
node,9716735377,,school,42.3137352,-83.0543353
node,9999822924,Phlebotomy Express Training Center,clinic,42.4217438,-83.1604153
node,10049983822,S.M. Kaura M.D. Internal Medicine,doctors,42.2570483,-83.2114168
node,10057384876,Field Temple,place_of_worship,42.3706767,-83.036225
node,10239046742,One Church Detroit,place_of_worship,42.4167643,-83.1617771
node,10288257711,Plum Health,clinic,42.3315901,-83.0683156
node,10288841335,DaVita Dialysis,clinic,42.4234932,-83.1797563
node,10754576061,Masjid Al-Salam,place_of_worship,42.3163864,-83.1747939
node,10756778053,MG Urgent Care,clinic,42.3267484,-83.2758261
node,10915203487,Venocure,doctors,42.2912413,-83.2508197
node,10969443546,Oak Street Health,clinic,42.4019843,-83.2240298
node,11177321012,"Dr. Ashar Khan, MD",doctors,42.2987544,-83.2787411
node,12289098281,DaVita Dialysis,clinic,42.2622351,-83.203909
node,12478970777,Glory to God Baptist Church,place_of_worship,42.2737389,-83.231691
node,12487330067,Trust One Temple,place_of_worship,42.2880655,-83.2328958
node,12487334774,The Church of Jesus Christ of Latter-day Saints,place_of_worship,42.2919824,-83.2302591
node,12559396525,,place_of_worship,42.3044144,-82.9850871
node,12559396526,,place_of_worship,42.3049998,-82.9841221
node,12559434572,,doctors,42.3083909,-83.0303451
node,12628935526,Nephrology Hypertension Clinic P.C.,clinic,42.2613112,-83.215177
node,12628935527,DaVita Kidney Care,clinic,42.261252,-83.2149703
node,12692168409,Corewell Health,clinic,42.2924066,-83.210138
node,12708402363,1st Choice Urgent Care,clinic,42.3012404,-83.2643688
node,12708402364,1st Choice Medical Group,clinic,42.3011433,-83.2643229
node,12842975067,Ride+Rumble,clinic,42.3014896,-83.2665575
node,12856179388,Harvest Bible Church Windsor,place_of_worship,42.266943,-83.0534581
node,12887914774,Assumption College Catholic High School,school,42.2948548,-83.0615097
node,12887914775,Assumption College Catholic Middle School,school,42.295984,-83.0616009
node,12887914776,,school,42.2957124,-83.0607332
node,13122742203,Get Well Urgent Care Of Dearborn,clinic,42.3443547,-83.1741203
node,13122745517,Get Well Urgent Care Of Dearborn Heights,clinic,42.3414371,-83.2826698
node,13122752560,Get Well Urgent Care Of Detroit,clinic,42.4059063,-83.2319886
node,13122754417,Get Well Urgent Care Of Harper Woods,clinic,42.4481339,-82.9240322
node,13183857932,Beth El Windsor,place_of_worship,42.2736005,-83.0346631
node,13231987766,John McGivney Children's Centre,clinic,42.2828162,-83.067693
node,13585438236,Wright & Filippis,doctors,42.297784,-83.274564
node,13594480541,Clairmount Clinic,clinic,42.3820966,-83.083067
node,13897468546,Community Urgent Care,clinic,42.2978155,-83.2637852
node,13943654401,Corewell Health Dearborn Hospital Children's Pediatric Care Center,hospital,42.2956574,-83.2139498
node,13970839385,Horizon Health,clinic,42.3007756,-83.2688547
node,13970898849,Trail Post & Hive Mesophysical,doctors,42.2549592,-83.2548236
way,23306327,Riverside Secondary School,school,42.3298092,-82.9353699
way,23306382,École élémentaire catholique Georges P Vanier,school,42.3248978,-82.9594917
way,23306391,Dr. David Suzuki Public School,school,42.3270936,-82.9602285
way,23306478,St. Rose Catholic School,school,42.3301385,-82.9543492
way,23306572,Princess Elizabeth Public School,school,42.3235093,-82.9684935
way,23306596,F.J. Brennan Catholic High School,school,42.3238027,-82.9745027
way,23306613,St. John Vianney Catholic School,school,42.3366841,-82.9390624
way,23306862,Hon W C Kennedy Collegiate Institute,school,42.2957895,-83.0208818
way,23364267,Roseville Public School,school,42.3064553,-82.9468113
way,23375175,Glenwood Public School,school,42.2618977,-83.0278717
way,23375184,Vincent Massey Secondary School,school,42.2608094,-83.0285718
way,23378477,École secondaire de Lamothe-Cadillac,school,42.2884447,-83.0453457
way,23394311,Windsor Metropolitan Hospital,hospital,42.3003281,-82.997185
way,23394340,St. Michael's Adult Catholic High School,school,42.2969678,-83.0183472
way,23409223,W.J. Langlois Catholic School,school,42.2943165,-82.9522987
way,23409229,William G. Davis Public School,school,42.2990137,-82.9540964
way,23551238,Coronation Public School,school,42.3141555,-82.962114
way,23604508,W. F. Herman Academy Secondary School,school,42.3089689,-82.9750412
way,23737069,Prince Edward Public School,school,42.3098075,-83.0173017
way,23737713,Walkerville Collegiate Institute,school,42.3173837,-83.0070955
way,23778149,Westview Freedom Academy Secondary School,school,42.2930087,-83.0567333
way,24723079,Eastwood Public School,school,42.300802,-82.9222709
way,24937749,St. Joseph's High School,school,42.3167857,-82.91292
way,32760937,Adult Education Center West Campus,school,42.4094882,-83.2082334
way,50365172,Central United Methodist Church,place_of_worship,42.3374285,-83.0504743
way,58310341,Tabernacle Missionary Baptist Church,place_of_worship,42.3568552,-83.107352
way,58371161,Detroit Collegiate Preparatory Academy at Northwestern,school,42.3566211,-83.1034462
way,58394338,Highland Park Presbyterian Church,place_of_worship,42.3968888,-83.0917928
way,58414474,West Side Academy of Information Technology and Cyber Security,school,42.3411712,-83.1027956
way,58414568,Western International High School,school,42.3191353,-83.0917247
way,58424135,Highland Park Renaissance Academy Henry Ford Campus,school,42.410921,-83.1060526
way,58424170,Liberty School,school,42.4131478,-83.1174925
way,58429791,New Truth Missionary Baptist Church,place_of_worship,42.4151352,-83.1151848
way,58741226,New Paradigm Loving Academy,school,42.3910598,-83.075169
way,58741752,Life-Line Christian Center Ministries,place_of_worship,42.3854769,-83.0686059
way,58758790,Jamison Temple Baptist Church,place_of_worship,42.382942,-82.9666786
way,59202754,Carstens Elementary-Middle School,school,42.3632262,-82.9484192
way,60312401,Martin Luther King High School,school,42.3443484,-83.0144877
way,68935841,The Cathedral Church of Saint Paul,place_of_worship,42.3562299,-83.0632824
way,68952273,Plymouth United Church of Christ,place_of_worship,42.3595833,-83.0562137
way,68957213,Bethel African Methodist Episcopal Church,place_of_worship,42.3604892,-83.0567703
way,68992666,Greater King Soloman Baptist Church,place_of_worship,42.351906,-83.070399
way,69117976,Annunciation Greek Orthodox Cathedral,place_of_worship,42.3357649,-83.0389873
way,69118027,Saint John's Episcopal Church of Detroit,place_of_worship,42.3396961,-83.0520511
way,69134142,I Am Temple,place_of_worship,42.3366168,-83.0578389
way,69139629,First Congregational Church,place_of_worship,42.3552986,-83.0625953
way,69144975,Citadel of Faith Community Church,place_of_worship,42.351991,-83.0782282
way,69214027,First Unitarian Universalist Church of Detroit,place_of_worship,42.3532312,-83.0655819
way,69216976,Church of the New Jerusalem,place_of_worship,42.355176,-83.0610458
way,69250680,Central Alliance Church,place_of_worship,42.3541713,-83.0687547
way,69253574,Woodside Bible Church,place_of_worship,42.350313,-83.061773
way,69256620,Cass Community United Methodist Church,place_of_worship,42.3482403,-83.0626878
way,69256832,Evangalist Tabernacle of Faith,place_of_worship,42.3501142,-83.0683404
way,69287480,Our Lady of the Rosary Catholic Church,place_of_worship,42.3645238,-83.0688524
way,69291705,First Presbyterian Church,place_of_worship,42.3441404,-83.0551372
way,69304775,Sacred Heart Catholic Church,place_of_worship,42.3509301,-83.0457018
way,69309310,Friendship Baptist Church,place_of_worship,42.3522209,-83.0528571
way,69325766,Starlight Temple of Truth,place_of_worship,42.3468915,-83.0514497
way,71167260,Original New Grace Baptist Church,place_of_worship,42.4350953,-83.1159358
way,71176554,Chaldean Sacred Heart Church,place_of_worship,42.4324706,-83.1059955
way,71176556,The Christian House of Prayer,place_of_worship,42.4324682,-83.1049721
way,71176567,Oasis of Hope,place_of_worship,42.4318785,-83.112735
way,71186864,Detroit Police Academy,school,42.4221359,-83.1137728
way,71187630,Most Holy Trinity Church,place_of_worship,42.3298288,-83.0604816
way,71531215,William Clay Ford Center for Athletic Medicine,clinic,42.3679466,-83.0767178
way,71735214,Spirit of Hope,place_of_worship,42.3413766,-83.0730272
way,71737161,Deliverance Temple,place_of_worship,42.3381015,-83.0719995
way,71848515,2nd Chance Ministries,place_of_worship,42.3311195,-83.0808219
way,72347630,Frederick Douglass Academy for Young Men,school,42.3490563,-83.0843143
way,72353282,Greater Fellowship MBC,place_of_worship,42.3498237,-83.0866314
way,87213807,M.S. Hetherington Public School,school,42.3368303,-82.9347544
way,95435491,Life Giver Church,place_of_worship,42.3034952,-82.9135809
way,105530705,Mariner's Church,place_of_worship,42.3292032,-83.0420496
way,105554844,Iclesia de Dios,place_of_worship,42.3231932,-83.0863516
way,108378265,Parkwood Gospel Temple,place_of_worship,42.2865466,-82.97482
way,114015737,St. Aloysious Catholic Church,place_of_worship,42.3328461,-83.0504378
way,114134875,Saint Matthews and Saint Joseph's Episcopal Church,place_of_worship,42.3809459,-83.0798453
way,114135019,Metropolitan United Methodist Church,place_of_worship,42.3747021,-83.075524
way,114135272,Woodward Avenue Presbyterian Church,place_of_worship,42.3779956,-83.0791852
way,114136334,Saint John's Christian Methodist Episcopal Church,place_of_worship,42.3797002,-83.0803447
way,114187991,Saints Peter & Paul Jesuit Church,place_of_worship,42.3319614,-83.0382512
way,114189063,St. Mary Church,place_of_worship,42.3355509,-83.0404601
way,114191479,"Christ Church, Detroit",place_of_worship,42.3324453,-83.0349327
way,139307854,Riverside Baptist Church,place_of_worship,42.327612,-82.9352444
way,139585968,Saint Simeon Stylites Melkite Catholic Church,place_of_worship,42.3309152,-82.9333186
way,152896359,Inter-City Baptist Church,place_of_worship,42.2670533,-83.1989397
way,154009519,Mumford High School,school,42.4214092,-83.1632856
way,154009520,MacDowell Preparatory Academy,school,42.4339251,-83.1659547
way,154009521,Schulze Academy for Technology and Arts,school,42.4194454,-83.1683158
way,154009530,John R. King Academic and Performing Arts Academy,school,42.4082088,-83.1868993
way,154009534,Northwest Activities Center,school,42.423102,-83.1690007
way,154009541,Coleman A. Young Elementary School,school,42.406322,-83.1897001
way,154059525,Renaissance High School,school,42.4179805,-83.1940544
way,154059529,Randolph Career and Technical Center,school,42.4175034,-83.1908704
way,154059538,Mary McLeod Bethune Elementary-Middle School,school,42.4087971,-83.1516753
way,154064300,Henry Ford Medical Center - Detroit Northwest,clinic,42.4203262,-83.2149261
way,154064302,Ralph W Emerson Elementary-Middle School,school,42.4235967,-83.233723
way,154064311,Rutherford Winans Academy,school,42.4220537,-83.2097479
way,154064344,Henry Ford High School,school,42.4392823,-83.2363727
way,155058504,Kresge Eye Institute,hospital,42.3578437,-83.0573256
way,165751170,Our Lady of Perpetual Help Catholic School,school,42.2835709,-83.0030623
way,180719724,North End Church of God In Christ,place_of_worship,42.3727379,-83.0713653
way,180761821,Linwood Church of Christ,place_of_worship,42.3971825,-83.1251696
way,180761823,Unity Mission Church,place_of_worship,42.3995244,-83.1206193
way,180910395,Catholic Church of St. Moses the Black,place_of_worship,42.4008824,-83.1171407
way,185647390,Mount Zion New Covenant Baptist Church - New Covenant Bible Institute & College,place_of_worship,42.3742109,-83.0801419
way,185647410,New Prosperity M.B.C.,place_of_worship,42.3775792,-83.0816801
way,203837944,Frank W. Begley Public School,school,42.3206881,-83.0219546
way,204971066,Bow Elementary-Middle School,school,42.4366134,-83.2049109
way,210509209,St. James Catholic School,school,42.2835551,-83.0612894
way,210541223,Central Public School,school,42.2675801,-83.0178385
way,210541240,St. Gabriel Catholic School,school,42.2572804,-83.0212654
way,210541256,Christ the King Separate School,school,42.2703591,-83.025939
way,224921736,Iglesia de Christo,place_of_worship,42.3224445,-83.0908237
way,224921747,Vernor Urgent Care,clinic,42.3241696,-83.0865907
way,227821937,Islamic Center of America,place_of_worship,42.3303454,-83.229784
way,227822155,Muslim American Youth Academy,school,42.3306908,-83.2291273
way,227830549,The Dearborn Academy,school,42.3311626,-83.2282374
way,227830840,St. Sarkis Armenian Apostolic Church,place_of_worship,42.3299473,-83.2275168
way,227831199,St. Clement Orthodox Church,place_of_worship,42.3302931,-83.230812
way,227831305,Warrendale Community Church,place_of_worship,42.3303818,-83.2319407
way,229467997,Riverside Academy West,school,42.3369662,-83.1778511
way,229468332,Islamic Institute of Knowledge,place_of_worship,42.3364368,-83.1776794
way,230777546,Our Lady of the Assumption Catholic Church,place_of_worship,42.3073534,-83.0696992
way,231874429,Carver School,school,42.449074,-83.1649616
way,233057582,,place_of_worship,42.3094959,-83.0695008
way,239372086,First Presbyterian Church - Dearborn,place_of_worship,42.3176788,-83.2428905
way,241731047,First United Methodist Church,place_of_worship,42.306976,-83.247115
way,246535740,Oakland Avenue Missionary Baptist Church,place_of_worship,42.367059,-83.0663142
way,256787205,First Fellowship Baptist Church,place_of_worship,42.3516063,-83.083725
way,257535097,Greater Faith Missionary Baptist Church,place_of_worship,42.3474265,-83.0807213
way,257650415,Still Point Zen Buddhist Temple,place_of_worship,42.3478674,-83.0766062
way,259435546,Jones Memorial Church of God and Christ,place_of_worship,42.4310755,-83.2383214
way,262817366,Faith Memorial Lutheran Church,place_of_worship,42.3452635,-83.0751594
way,263443786,Ralph J. Bunche Academy,school,42.2579541,-83.1541389
way,268505074,St. Mary's Anglican Church,place_of_worship,42.3199112,-83.0100129
way,277724412,École élémentaire L'Envolée,school,42.3112581,-83.0069485
way,277725120,King Edward Public School,school,42.3195287,-83.0128257
way,288142124,Perfecting Church,place_of_worship,42.4333438,-83.1142597
way,288262552,Fountain of Life Missionary Baptist Church,place_of_worship,42.4236546,-83.101724
way,288392054,Nolan Family Health Center,clinic,42.4319968,-83.1041664
way,288403155,Old Solid Rock Missionary Baptist Church,place_of_worship,42.4177005,-83.0975344
way,288579755,Truth Missionary Baptist Church,place_of_worship,42.4224811,-83.0948663
way,288579756,Davison Missionary Baptist Church,place_of_worship,42.4204144,-83.1010416
way,288579757,Wings of Love Missionary Baptist Church,place_of_worship,42.4184496,-83.1022061
way,288579758,God's Holy Temple Church,place_of_worship,42.4180221,-83.1030256
way,288580743,Goodwill Community Church,place_of_worship,42.4324573,-83.1069629
way,288727343,Highland Park Head Start,school,42.3956019,-83.0963506
way,288734431,Triumphant Life Christian Church,place_of_worship,42.3975024,-83.1079333
way,288735455,Highland Park Renaissance Academy Barber Campus,school,42.4018285,-83.0923312
way,288834598,Notre Dame Catholic School,school,42.269139,-83.035565
way,288834724,Bellewood Public School,school,42.2675801,-83.0402661
way,288836347,,place_of_worship,42.2693449,-83.0340905
way,291964909,Glenwood United Church,place_of_worship,42.2654704,-83.0305635
way,291965644,Grace & Truth Chapel,place_of_worship,42.2758939,-83.02319
way,293484508,John Campbell Public School,school,42.2989645,-83.0058304
way,293485384,St. John Vianney Catholic Church,place_of_worship,42.3378628,-82.9407923
way,293776688,,clinic,42.4083526,-82.9947375
